Unnamed: 0,tweet,tweet_processed
1323,can be treated and you can feel better,can be treat and you can feel well
1326,Glad the way eastenders is doing Lee's storyline   ,glad the way eastenders be do lee storyline
1327,I am legitimately afraid of using social media. Too neurotic.,i be legitimately afraid of use social medium too neurotic
1328,it does but it's not   pic.twitter.com/NdjFnOqSFP,it do but it not
1329," mood can be caused by infectious diseases, nutritional deficiencies, neurological conditions, and physiological problems.",mood can be cause by infectious disease nutritional deficiency neurological condition and physiological problem
1331,"I'm going to keep banging on about this, cos it's true. What you focus on, you get more of. Stop telling yourself you're  or . Tell yourself you're happy, strong, confident, powerful. Not only cos you ARE, but cos your brilliant mind listens to what you tell it. pic.twitter.com/gBQn7yEjsJ",im go to keep banging on about this co it true what you focus on you get more of stop tell yourself youre or tell yourself youre happy strong confident powerful not only cos you be but cos your brilliant mind listen to what you tell it
1332,Ugh. Woke up to the same acne covered face this morning... Yyayyy????,ugh wake up to the same acne cover face this morning yyayyy
1333,Portable Transparent Tobacco Rolling Machine  pic.twitter.com/k7Sb0Q11fW,portable transparent tobacco roll machine
1334,Certain medications are known to cause  mood in a significant number of patients.,certain medication be know to cause mood in a significant number of patient
1339,Didnt get to live through the  but Ive sure been to a lot of steak and shakes,didnt get to live through the but ive sure be to a lot of steak and shake
1340,bro why is everyone so  and blacked out? i was gone for 5 hours and all hell broke loose,bro why be everyone so and black out i be go for hour and all hell break loose
1344,Your inner bitch will do all she can to convince you that everything is hopeless and you are beyond . She loves you being  cos she has a captive audience to listen to her negativity. Don't fall for her BS! Nothing is ever as hopeless as she makes out.  pic.twitter.com/dBXeDgF3eR,your inner bitch will do all she can to convince you that everything be hopeless and you be beyond she love you be cos she have a captive audience to listen to her negativity dont fall for her b nothing be ever as hopeless a she make out
1346,"""It's all pointless.."" - a statement a  brain would make. Non-depressed brains would probably never come up with it, no matter how bad life was. Ultimately life does look pointless. But we're here. You & I. Alive. Now. Please grab onto life & hold on. ",it all pointless a statement a brain would make nondepressed brain would probably never come up with it no matter how bad life be ultimately life do look pointless but be here you i alive now please grab onto life hold on
1347,Have you ever danced till you fainted! It has a great feeling especially when you feel depressed ,have you ever dance till you faint it have a great feeling especially when you feel depressed
1348,"You keep losing your self respect , if u keep giving them chances.??   ",you keep lose your self respect if You keep give them chance
1349,"A  to life is so important. Its very possible... by being in a  mood youre depressing your immune system, meaning you cannot fight diseases as best you can. Drs. Joan and Peter Cohn. Get out there and spread  today!",a to life be so important it very possible by be in a mood youre depress your immune system mean you cannot fight disease a best you can drs joan and peter cohn get out there and spread today
1351,I'm stuck around 885 for so long  I haven't gained a follow today! 1!!1!1!1!  Im  now  Gonna   /s,im stick around for so long i havent gain a follow today 111 im now gonna s
1355,Plum Blossom Patterned White Ceramic Smoking Pipe  ,plum blossom pattern white ceramic smoking pipe
1356,just got my phone confiscated for doing an anxiety test  great.  whelp bye again.,just get my phone confiscate for do an anxiety test great whelp bye again
1364,I feel so confused Right now... One topic is telling me- you gotta move on or ditch this dude....  Another topic appeared saying- let's have a good time baby...  What the fuck dudes..,i feel so confused right now one topic be tell me you gotta move on or ditch this dude another topic appear say let have a good time baby what the fuck dude
1367,low-key high-key  im not at kcon la rn?? I WANNA GO SO BAD OMG yall better catch me next year at kcon la 2020 having high-touch with my boys seungwoo and eunsang akshsj,lowkey highkey im not at kcon la rn i wanna go so bad omg yall well catch me next year at kcon la have hightouch with my boy seungwoo and eunsang akshsj
1368,Cavalry Style Electronic Cigarette  pic.twitter.com/3ia1npbgPU,cavalry style electronic cigarette
1370,You all ever heard a song so good but now you cant remember it,you all ever hear a song so good but now you cant remember it
1372,Nobody chooses to be . But we do have the power to choose how we deal with it. We can give in & let the black dog hound us.  Or we can choose to fight the inner b*tch that keeps us prisoner. Start by choosing to ignore her voice & choose  thoughts instead. pic.twitter.com/qQNAgbgC1I,nobody choose to be but we do have the power to choose how we deal with it we can give in let the black dog hound u or we can choose to fight the inner btch that keep u prisoner start by choose to ignore her voice choose thought instead
1373,Sometimes I wonder if Tom Selleck ever thinks about me and then I remember that Tom Selleck has absolutely no idea who I am.,sometimes i wonder if tom selleck ever think about me and then i remember that tom selleck have absolutely no idea who i be
