hashtags,place,text,user_description,user_location
Gaza,,"RT @swilkinsonbc: Israel, intent on terrorism, resumes its barrage of airstrikes on #Gaza amidst a new outbreak of covid-19 &amp; refuses to en…","Founder of Shankaroon foundation
Charity Worker You're both home nd all The places I've never Been(Mum Shankaroon❤)🇸🇴",
,,RT @stuartpstevens: What's the end result of not listening to experts and not trusting science? A lot of overflowing cemeteries and empty s…,SoBo,
BTSARMY,,"RT @BTSPublicity: #BTSARMY vote on the poll below for 'Dynamite' to get a radio spin ❗ 
🔗https://t.co/BWMfZYgu7m https://t.co/ShGLs6W058",bts world domination and paved the way,only army
,,"RT @inthecopa: China blames Covid on blacks 🤭🤔 Prevents blacks from entering mall. Racism is big in China.

Biden said, “The Chinese aren’t…","FB. @WayneDupreeShow @Chanelrion @GenFlynn @realjameswoods  @DineshDSouza @RealDrGina @RealEricCarmen @RyanAFournier @ScottBaio  @AntonioSabatoJr IFB
DMS=🚫",America
,,"RT @rameshnswamy: COVID is an ""Act of God"" - @FinMinIndia https://t.co/OEMBYRUlJJ","Students Right Activist.
Ex BJP Supporter. Still believes in Modi Ji but BJP is being defamed by goons like Amit Malviya and Vikas Pandey.",
,,"RT @JusticeForSus10: Lockdowns in States, Containment Zones, Rural to urban Public Transport issues, 70-75,000 cases of Covid Daily.

Yet 5…",,
StudentsLivesMatter,,"RT @vanessa_vash: Dear @UN HE Secretary General Mr @antonioguterres, 
Plz SPEAK OUT for #StudentsLivesMatter in India 🇮🇳. Millions of stude…",,"visakhapatnam, India"
NEET_JEE,,"RT @LicypriyaK: GOVERNMENT ASKED NRI STUDENTS:

IF YOU WANT TO APPEAR #NEET_JEE EXAMS THEN FLY BACK TO INDIA AT ANY COST. 

AGAIN THEY IMPO…",,
,,"RT @KamalaHarris: As President, @JoeBiden will put his coronavirus plan into effect on day one:
→Deploy rapid tests with immediate results…",World Traveler. Airline Corporate Trainer/Leadership Training. US Army Veteran. Retired. #TheResistance #BidenHarris,"Texas, USA"
HOMEOFPOSSIBILITIES BELIEVEYOURPOSSIBILITIES,,"ON AIR: REEM KELANI / We Entertain. Empower. Educate . Talk to us on 0208 090 2121 HELLO@FANTASTICRADIO.CO.UK https://t.co/D9IgF9xxVN #HOMEOFPOSSIBILITIES #BELIEVEYOURPOSSIBILITIES https://t.co/bE4hgti6fx 
 Buy song https://t.co/h0i92SGWtl https://t.co/4wXgRPb7eT","FANTASTICRADIOUK 24hr EDUTAINMENT
radio serving YOU a cocktail of SOUL & WORLDMUSIC on
 SMARTSPEAKER,
FANTASTICRADIOUKapp
ROKU TV
TUNEIN/FANTASTICRADIOUK",Harrow Wealdstone NW LONDON
,,RT @jonfavs: Trump has refused to extend unemployment benefits in the middle of a pandemic.,"former @CoroNewYork Fellow and current Housing Policy Enthusiast. All opinions of my own. May also be the living manifestation of destiny, but maybe not",New York City
,,"RT @mini_bubbly: This is heartbreaking....💔I hope they are able to fight it and get well.

COVID-19: Eight children hospitalized in B.C. wi…","Proud Canadian, Hockey fan, Toronto Blue Jays Fan, no political affiliation just want the truth!!! Good neighbor & friend to USA. Northwest states.","East Kootenay, British Columbia"
,,RT @CarryMinati: Request to postpone the JEE &amp; NEET exams by the majority of the students is not merely an excuse but the genuine call in c…,,
,,"RT @WendyMeer11: The young Veteran who lost her freedom trying to save our democracy. Plain and simple. She took the hit for all of us.

Th…","I follow all #Resisters! 
Be careful what you wish for!
#DreamBigFightHard #Biden2020 #WashYourHands #StayHome #DontDieForTrump #DontDieForTheGOP",Lalaland
,,RT @LicypriyaK: If just one State starts postponing the exams under Health Emergency on pandemic ground or Climate Emergency on floods grou…,,
,,"RT @workersunionunc: 1) Keep Us Safe - Proper PPE &amp; Equipment 
2) Keep Our Jobs Safe - No Lay Offs or Furloughs 
3) Give Us a Seat at the T…","Racial, Enviro, + Healthcare Justice Now.🎛 Anti-discrimination educator, arts + community builder.🎡 Listener + mobilizer for way-making.🧭 PhD @UNC🎢 she/they","Durham, NC"
,,"RT @meeracleshappen: if you’re not overwhelmed with the state of our country yet, don’t you worry! both election AND flu season are coming…",Miami U ‘22,
JEE_NEET,,RT @priyankagandhi: The govt cannot ignore the voices of the students appearing for #JEE_NEET exams and those of their concerned parents. T…,,"Washim, India"
,,"RT @GeorgeFoulkes: Remarkable that @Sunday_Post , the home of Oor Wullie &amp; The Broons, is now carrying out the most effective investigative…",Lucky to be British and Scottish. Hates nationalism of all sorts. Voted Remain but  happy to have left the EU. Likes to travel. Liverpool supporter.,Great Britain
,,"Secl Apprentice will be permanent past Also apprentice permanent done ✅ so humble request to you soon this situation covid- 19 Plz Help give all apprentice permanent done https://t.co/mwGUOEpTio
PMO https://t.co/ijbxmshirf","जीवन चलने का नाम
चलता रह सुबह ओ शाम","मध्य प्रदेश, भारत"
,,"RT @NSUIKarnataka: BJP Govt. must listen to students.
The students from states like Assam and Bihar are already suffering due to flood, on…",Neet Aspirant,"Uttar Pradesh, India"
,,"RT @FaheemYounus: Understand COVID Timeline
Person gets:

Exposed on day 0
Symptoms start day 5
Contagious from day 4-12
Test remains + fro…","Bloody Madarasi, நானும் தமிழன்! Thala(s) & Thalaivar(Anti Social elements fame) fan, CSKings.RTs are not endorsements. Opinions are personal. அன்பே சிவம்!",Chennai
,,"RT @Cleavon_MD: 👏🏾THIS 👏🏾IS 👏🏾DEADLY 

More than 500 students have tested positive @UofAlabama, but teachers were told to keep a tight lid…",I Stand For Truth ▪︎ Justice ▪︎ Equality ▪︎ Humanity DON’T U? ▪︎ VisualNinja ▪︎ HateFightr ▪︎ KnowledgeHuntr ▪︎ PragmaticEmpath ▪︎ CogSec ▪︎ OpWombat 👀,This Planet We SHARE ッ
,,"@SethAbramson More. Because, there is no immunity. https://t.co/VS6NhPaN23",US Veteran. Grandkids said this is how you get your politicians to listen to what you have to say.,United States
,,"@DcfcFansTalk He’s self isolating ATM 

https://t.co/Un90aYKxCX","Dad, Derby County sufferer, Metalhead, Ale drinking Sports Nut. Wildlife Protector, Crime Fighter and Blue Light Peer Supporter in a former life","Shrewsbury, England"
,,"@atrupar Trump is “in office”not Biden, all this American carnage belongs 2 Trump, ignoring pandemic thats killed 180K ppl, economy growth WORST since the Great Depression, inciting racism, sexism, &amp; unrest violence. Russian bounties on US troops not condemn’n Putin. Sabotaging democracy.","~ I don’t need easy, I just need POSSIBLE~ / Joe Biden Supporter~ Georgia ➡️ Virginia",Georgia
,,@Kadoseneye @Its_ChrisBitch Corona &gt; Coors Light,I hope we finish this 2020 with an alien invasion. #WeRock #FuckRegueton #ATrueSelflessActAlwaysSparksAnother #ABX,"Puerto Rico, Earth "
,,@AlvadisTveburg 🤣Haha the Covid has me in a rut!🤣,"“There is more stupidity than hydrogen in the universe, and it has a longer shelf life.” - Frank Zappa",El Lay
,,"RT @atrupar: We're more than a half hour into Trump's speech in Manchester, New Hampshire, and the coronavirus has only been brought up to…","Loves Obama, wine, cheese & chocolate, in that order. Mom/Grandma #TurnTexasBlue #Betocrat 🛹 #BLM #Resistor 🥁 #Biden2020 🥁 I follow all followers /No DM’s!!!","Texas, USA"
,,RT @MorganStanley: Morgan Stanley Chairman and CEO James Gorman discusses the impact of the pandemic on minority owned financial institutio…,,
,,"RT @jsolomonReports: What mail ballots? Large majority of voters plan to vote in-person this year despite pandemic, poll finds.  | Just The…","“Socialism is the philosophy of failure, the creed of ignorance, and the gospel of envy.” -- Winston Churchill #Trump2020 #KAG #2A #ASPCA #Scamdemic","Maine, USA"
SpeakUpForStudentSafety,,"RT @IYCWestBengal: Nadia District vice president Bappa saha lead a protest against exam in Covid-19. 

#SpeakUpForStudentSafety https://t.c…","Official Account Of Central Kolkata District Youth Congress, West Bengal.
DYC I/C - @Arsalankhalid02",
,,@News_Curry_in Proven COVID-19 killing (99.81%) face masks have been announced https://t.co/qLnkQmkUgs…,"Risking all to share the truth about Chemical industry, NHS and COVID-19 systematic fraud and profiteering",United Kingdom
,,"RT @JeromeFosterII: Students need to be protected, in the midst of a COVID-19 pandemic &amp; intense flooding we should not be put in further d…",,
,,"Biden needs to stick to following the safety and preventative measures against the Corona virus pandemic? Don't be in a hurry to start in person campaigning like Trump is doing. He's wreckless,selfish &amp; dangerous with others lives? Your not. That's the difference period.","Law-Enforcement career, President of community response & action bureau,inc & midnight and zuray entertainment music groups.","New York, NY"
,,Corona post trim was a blessing 😔 https://t.co/45OTD0PH2t,1904,"Stratford, London"
,,"RT @dhrubachoudhur5: JEE/NEET aspirants are having genuine reasons to worry about their Health, in this pandemic situation when positive ca…",17| Political Enthusiast | Congress| Avid Photographer | Female |,
,,"RT @AreYouRoddie: Roddie Cleere's Irish Music Podcast - Pandemic Home Edition 28th August 2020
Featuring: Rosie Byrne // CARRON // One Morn…",Singer/Songwriter @fatdanmusic @lithmusical|Trained The BRIT|Recorded Abbey Rd https://t.co/lEvSTDwIYy,London/Dublin/USA 
,,RT @Lrihendry: The only thing worse than COVID-19 would be BIDEN-20,just an opinionated woman,
IceCream,,"RT @BP_VotingTeam: Vote for #IceCream by @BLACKPINK and @selenagomez. 
@B1039Radio play the winner on the radio tonight at 9PM EST.

https:…",,
,,"RT @drsimonegold: After publishing studies showing the efficacy of the censored medicine, Twitter locked my account for ten days and made m…",,
,,RT @LicypriyaK: If just one State starts postponing the exams under Health Emergency on pandemic ground or Climate Emergency on floods grou…,,
,,Mr.President this isn’t about POLITICS the reason why sporting events and such are canceled or postponed is because due to “COVID-19” You got it now😂 https://t.co/0Tbr98eExo,My goal is to become an activist and help out other communities across this country! #BLM✊🏾#BidenHarris2020,"Minnesota, USA"
,,"RT @rohanrgupta: With highest number of Corona cases yesterday , Modi Govt has miserably failed in fight against Corona then why it is putt…",,
,,RT @DavidPForsyth: FDA is has opened a ONE DAY COMMENT PERIOD on PMTA Extension. Go to https://t.co/xZMeYbOdhA &amp; click COMMENT to support a…,"Home of the Vaping Stagehand.  E-cigs, and premium juice store.  Find us on Facebook, Instagram, Google+ and  https://t.co/rTN7FLqymo    
705 Lumsden Road","Brandon, Florida "
SpeakUpForStudentSafety,,"RT @LubanaManoj: #SpeakUpForStudentSafety
A girl's has committed suicide due to the fear and anxiety of JEE/NEET exam during this pandemic.…",positivity boosts happiness in life.,India
,,"RT @TarynCherie: I’m 6 closings away from being considered a top producing agent in Atlanta, GA for 2020. All it takes is a simple RT and m…",,"North Carolina, USA"
FaceTheClimateEmergency,,"RT @GretaThunberg: School strike week 106. Back outside the Swedish Parliament!
We will not go away until you #FaceTheClimateEmergency .
If…",Biologist | Trusts in science | Etz glangts aba is Bavarian for *It's enough now - time to act* | 🇪🇺 | #NazisRaus | #ClimateAction | Born at 324.09 ppm | ♀️,"Bavaria, Germany"
,,RT @TeeJaay1up: Me doing physiotherapy for my baby after he completes a 5 hour training session for project mbappe,,"Asse, België"
PostponeUPSC_CSE,,"RT @sreeram_94: #PostponeUPSC_CSE 
Hope , so rest of the state would be doing the same as the rising of the cases&amp; pandemic is getting wors…",,
,,"RT @ThenaEliot: Kushner ""abandoned efforts to create a nationwide [COVID-19] testing scheme after it was decided that it would be political…",Retired ICU RN...supporter of wildlife causes.,New York State
,,RT @lennysundahl: @dehogue @Sen_JoeManchin @WillieGeist Senate really can’t/won’t do anything as long as that toad McConnell is running thi…,"#Resist. 🌊🌊🌊
VoteBlue 2020","Pennsylvania, USA"
,,"RT @KOSURadio: Oklahoma Governor Kevin Stitt's administration has taken a step forward with COVID-19 transparency, but other officials cont…",Really tired of lies and bullshit. Science and math should be a religion. Your incompetence should not be my problem. GOP is a crime spree.,
COVID19 CDC FDA,,Don’t trust any vaccine introduced by Trump. He is a LIAR and will put something out even if it kills Americans. Trump has given up on #COVID19 &amp; is pretending it’s over. Has corrupted #CDC &amp; the #FDA https://t.co/LWuGu8pOkI,,
,,"RT @JEENEETPOSTPONE: 📢Breaking News📢
ICMR Warns  India to control the Covid Cases. Warns to improve in 20 hours. 
But GOI is illiterate. @B…",,
,,"RT @LicypriyaK: Now @Swamy39 ji &amp; me have exactly same voice. All States CM should announce that “WE CAN’T HOLD EXAMS IN COVID”.

Tell your…",,
,,"RT @anandobhakto: JEE-NEET is neither about ego nor about politics. It's about students' future. 

If million students are saying they need…","#goal:neet2020
#neet student
#karma believer",
Military Defense KnowYourMil Army Navy AirForce Marines News COVID19 Coronavirus AI Technology CyberSecurity Veteran DARPA War,,Army Special Forces Colonel Acquitted of Sexual Assault Charges  https://t.co/Bd597lsGUo   #Military #Defense #KnowYourMil #Army #Navy #AirForce #Marines #News #COVID19 #Coronavirus #AI #Technology #CyberSecurity  #Veteran #DARPA #War https://t.co/H1mIGFKSzM ~AJBlackston,"You’ve found the missing piece, now we just have to find the right fit. Your Solutions Consultant for Finance, IT, Strategy, & Operations.",Road Warrior
,,RT @SheIsPoetry_: Honestly🙃,• USC twenty • 1908 • Live Tweeting My Life • Living Proof of #BlackGirlMagic ✨ #843isMe #BlackLivesMatter (she/her),"South Carolina, USA"
,,"RT @ReverendWarnock: This is not only an abuse of power, this is a public health disaster.",Political junkie. Patriot. Optimist. Nerd. Chocolate lover.,
,,"RT @benshapiro: Quick everybody forget what you said about social distancing last night during Trump's speech, guys","Pragmatic observer leaning to the right. Mom of three, educator. Lover of family, coffee, wine, beautiful sunsets, and beautiful shoes.",
