hashtags,place,text,user_description,user_location
,,@RikhotsoTiyani @Our_DA @jsteenhuisen I dont blame him....he thinks corona will kill ANC supporters only ...shallow and shameless,"Environmental Socio-Ecology PhD Candidate (Leiden University, The Netherlands). Biosystems Engineer. Socio-Ecologist. Political Observer. Social Commentator.","Johannesburg, South Africa"
BestCMOfTheWorld,,"RT @narendramodi177: Who is Handling the State Better in Corona epide mics? #BestCMOfTheWorld

RT for                             Likes for…",Educater,
,,"@clarencenyc Worry about corona, not Clarence 💀😂😂",,
,,RT @WilleskyEric: @YulEdochie Forget about Corona virus there is now a big problem😢fufu is now 100 naira🙆‍♀️🙆‍♀️😭😭😭,"Your penis Vibrator👅
Sex freak😋🍆🍑🔞🔞
sweet Toto💯
DM for business and for live sex and hook ups😋",
COVID2019,,"RT @deepsealioness: In Tirumala 470 people isolated as 5 people test positive for #COVID2019 

Waiting for @smitaprakash to book tickets fo…",,
,,RT @actormanojjoshi: The U.S. Army this week has banned TikTok from government-owned devices as scrutiny over the platform’s relationship w…,"Entrepreneur, Reader, Observer. 
Co-Founder and Developer - @RiffScript

Find my write-ups - https://t.co/vaaansH2yg",Vadodara
,,RT @Dremodrizzy: FUCK YOU CORONA,"Football fan!.
Upcoming Pundit!. 
#Chelsea_lover
#Gamer 
#Delta_boi",Nigeria 
,,"RT @Being_Humor: How much Sonia Gandhi, Priyank Vadra, Robert Vadra and Rahul Gandhi have donated to fight Corona Virus ?","I was born as Hindu 
I am living as Hindu and 
I will die as Hindu","Tamil Nadu, India"
,,RT @sometimesnike: You guys were shouting corona outside res I ain’t forget,👩‍🏫 || IG: Tshepi_Tsoene.,Eastrand|South Africa
,,"RT @HIKARUbluerose: ‧✧̣̇‧゜‧✧̣̇‧Thank  you as always‧✧̣̇‧。‧✧̣̇‧

　💗💠💗💠💗💠💗💠💗💠💗💠
　　
　🔱⚜️Don't come over corona⚜️🔱

　　　　　　　🌹🎼光(HIKARU)🎼🌹 https:…",【会話・RT垢】右ストレートは 右拳に全体重をのせ まっすぐ目標を ぶちぬくように打つべし。本垢はこちらです。→[ @kiyopi_1128］,丹下拳闘クラブ  - 鼓動見聞録 -
,,RT @JavaughnSYW: me sending that “where’s all that shit you was talking during corona? 😏” text in 2023 https://t.co/p3Rrpv6Ctp,"a hopeless romantic with a clumsy swagger.
gay in theory but not in practice.",the planet of africa 
,,RT @nicksonr_: corona has proven to me that i can be locked in my house with nothing to do but homework and still not do homework,,
actresspriyadarshinirajkumar shoot Trend happy photoshoot instafashion love actresslife behindwoods kollywood instalove fasion cinemalife,,"Dear friends , my corona message today on 10 paisa youtube channel. Please watch , like and share 
https://t.co/uQSPj6nWgQ
#actresspriyadarshinirajkumar #shoot #Trend #happy #photoshoot #instafashion #love #actresslife #behindwoods #kollywood #instalove #fasion #cinemalife https://t.co/4DpGniJJyl","actor@tamil cinema
secretary@saraswathi Educational Cultural and Charitable Trust",
,,"RT @HarridgePike: FYI, I'm not cool with it in the slightest. Boris is popular. We delay, rest assured he won't be. The EU have never had a…","Computer engineer, into science, politics, motorsport and my family. #ClimateChange sceptic, Deeply concerned about the UK energy policy. Hate windmills! !",
DemocraticDictator,,"@t_d_h_nair India is sitting on atomic (corona) bomb. Only thing to hush up is to increase Modi's popularity by not testing in greater numbers.

#DemocraticDictator","Official Twitter translator (Spanish), dreams manufacturer. Manav = Limited edition. My RTs may be questionable, but follow me unquestionably :)",TWITZERLAND
,,RT @nsouthern95: Are they involved in the corona virus? https://t.co/NrDWqEYwOj,Cognosce te ipsum / Gnothi Σαυτόν,Arzamas-16
,,"RT @narendramodi: Great! 

Need maximum number of people to have Aarogya Setu on their phones. Let’s keep urging citizens to download the A…",,
israel,,RT @israelinMumbai: #israel thanks @PMOIndia Mr. @narendramodi and the indian nation for showing what true friendship is. 🇮🇱🇮🇳 #GrowingPart…,Indian 🇮🇳,India
,,RT @republic: Akshay Kumar now sends Rs 3 cr to BMC for medical essentials after 25 cr PM-CARES donation https://t.co/VKyJ4YvWIp,,
,,RT @Lala_The_Don: World's best CM fighting Corona. https://t.co/ESQlkRpgZK,#underrated_Gabru,
,,Corona Teddy Bobolee - the best contemporary art installation you’ll see this month. https://t.co/mMH3oNlZaK,Writer. Trouble-Maker. Jouvayist. SteelPanAfrican.,earth
BestCMOfTheWorld,,"RT @narendramodi177: Who is Handling the State Better in Corona epide mics? #BestCMOfTheWorld

RT for                             Likes for…",you may say i'm a dreamer but i'm not the only one...,indore
dilsethankyou,"Chennai, India","@tusharjethwa95 The service done by Corona warriors is like mother giving life to a baby. The purest form of divinity. We must offer prayers for their happiness &amp; prosperity
#dilsethankyou 🙏

urs,
@amarprasadreddy 
Advisor to Union Minister of State for Health and Family Welfare, Govt.",Nationalist  |  Chairman - Special Olympics International Football Championship 2019. |  President - National Youth Council of India,India
,,"RT @amitmalviya: Corona infections would have crossed 8.20 lakh in India by 15 April if there was no lockdown here: ICMR Research.

The num…","हिंदू मन हर्दय में श्रीराम
भाई मतिदास प्रेरणा श्रीमद् भागवत स्वाभिमान","Bareilly, India"
filmyourhospital,,RT @thexptravellers: No one is getting tested and yet our US numbers continue to rise fast. Something very wrong here #filmyourhospital #Em…,John 3:16 - Happily married - Papa to Miss E - Frenchman by birth,"Maple Township, MI"
MVSales,,RT @mystiquemoves: Thank you for buying! Corona Playtime MystiqueMoves https://t.co/rWGLJfZiYL #MVSales https://t.co/5swK5y1mhj,,
,,"RT @narendramodi: Great! 

Need maximum number of people to have Aarogya Setu on their phones. Let’s keep urging citizens to download the A…","यदा यदा ही धर्मस्य ग्लानिर्भवति भारत I                 
अभ्युत्थानमधर्मस्य तदात्मानम सृज्याहम II",India
,,RT @Prerna_UPSRLM: It feels good when media recognizes and praises efforts of our SHG didis in this fight against pandemic caused by Corona…,,
,,"RT @Being_Humor: How much Sonia Gandhi, Priyank Vadra, Robert Vadra and Rahul Gandhi have donated to fight Corona Virus ?",,India
,,@DearDean22 My brother had it I’m sure on Christmas Eve morning. He went to urgent care with all the symptoms we now know are corona virus. My parents and I were exposed the next morning because we didn’t know it was this.,"Life Coach, gamer, activist, feminist, SME for USAR, Corporate America Drop Out, 💛🐝",Sunny Cali
LockdownHouseParty,,Corona virus defeated 🔥🔥🔥🔥🔥#LockdownHouseParty,4 years left,012  🇿🇦South Africa
,,@RealArnab_ @VikramSingh_070 @sudhirchaudhary Someone tell this idiot zomoto... Food doesn't have religion. Food delivery boy does have religion and few religion people have high probability of spreading corona.. https://t.co/2oI8T1HX08,Indian,
,,Strongly believed let them face Corona! All those fokers when get Ill go to doctor for treatment it is not religion it is their business is hit hard most! There shop of religion is closed! https://t.co/abxVncT3As,"Alien on Earth. Follow historical events shaped present. Logic, reason, science ways of life. Pro human-development/peace. Against religious bigotry",Islamabad
umfragen woher fakten umfrage bundesland herkunft umfragen corona sprüche stadt wochenende land,,Related Instagram tags for #umfragen: #woher #fakten #umfrage #bundesland #herkunft #umfragen #corona #sprüche #stadt #wochenende #land,,"Seattle, WA"
IndianArmy,,RT @adgpi: #IndianArmy soldiers light up the environment in inhospitable terrain while standing guard at our frontiers and express gratitud…,"Uncertainty in my vein, Man's just barely sane, Heisenberg is my name. Liberally conservative. In between the lines of conflict & co-existance🕉️Jai Hind🇮🇳☮️",Bharat
BestCMOfTheWorld,,"RT @shivsharmaIND: Who is Handling the State Better in Corona epide mics? #BestCMOfTheWorld

RT for                             Likes for
Y…",only Hindutva is way of my Life 🚩,"Chandigarh, India"
,,"Just think... if Jones was instead promoting ""Dr."" Trump's lab rat theory on using lupus drugs on Corona before FDA approval, he'd have no problems. weird. https://t.co/RdBDyDsTxj","Believer in the right to VOTE, the power of VOTING and that every VOTE counts!","America, Planet, Earth"
,,"RT @Orcusa1: Hospital workers across USA are being  furloughed or laid off.

Hospitals were just given 100 Billion in stimulus!

Based on t…","Jesus loving family man. Proud to be an American, no time for bs protests gotta go to work.",Colorado
Rajasthan TablighiJamaat,,"RT @MinakshiKandwal: https://t.co/Z561qIJWWQ 

Know why #Rajasthan govt removed column of #TablighiJamaat infected people from the official…","🙂 Keep smiling 🙂

Will you friendship with me' ...... Like a good friend ......",
,,Be productive at home or die https://t.co/KXCqmXOB01,it´s all too much / “faço viagens movidas a ódio: mais resumidamente em busca de bliss”,Brasil
,,RT @jaboukie: the reason corona wasn’t discovered earlier in the US,🇭🇹🇳🇿 | she/her | BLM | ♌︎ ♓︎ ♑︎,ny
BestCMOfTheWorld,,"RT @narendramodi177: Who is Handling the State Better in Corona epide mics? #BestCMOfTheWorld

RT for                             Likes for…",,
Corona,,"RT @BTP_Offl: Few Haters Are Asking Why Thalapathy Vijay Has Not Contribute Any Funds To #Corona Issue 

But I Think This Haters Won't Have…",,
,,"RT @staceyseektruth: In this, the holiest week for Christians, I'd invite people to focus on only one ""Corona"" or Crown. The Crown of Thorn…","Independent researcher, 🇺🇸MAGA KAG,🇺🇸 Patriot, Q, 🇺🇸 watchmen, immune to bullshit, Dark to Light! WWG1WGA❤ WORLDWIDE ❤🇺🇸❤🇺🇸❤","Wilmington, NC"
,,"RT @Rene: I don’t care how bad the corona virus gets, I’m not dancing on Tik Tok 😂",STEP INTO MY REALM HONEY,In my head
Corona,,"RT @scoopwhoopnews: Once upon a time when #Corona was just a name for an expensive beer, @Samdish decided to hang out with the founder of A…",prdesh General Secretary Bhim Army Rajasthan,"Rajasthan, India"
,,I wake up with tears streaming down my face all because of allergies every morning. I am definitely not gonna survive corona if I can’t even handle a little pollen.,a mi manera 🐍,AZ
,,The media won’t report!! Black lives are at stake! https://t.co/5gGAzSharJ,Bringing You Daily Media & Breaking News Email: BlackCultureEntertainmentt@gmail.com For Video Credit & Business Turn On Our Notifications 🚨#BlackLivesMatter,
,,"how brazil isn't south america? i live in brazil, so school always lied to me? https://t.co/HjqhC3JGeO",𝐵𝐿𝑀: 𝐴𝐶𝐴𝐵 ///   have you seen my dead dog?,she/her | 16
काफिर_कागज_मांगेगा,,"RT @sharmagorab6493: Who is Handling the State Better in Corona epidemics?       
 
#काफिर_कागज_मांगेगा
RT for                      Like fo…",,
lockdownindia LockdownExtended,,RT @nikhilgarg2001: Some people are still casual towards #lockdownindia or #LockdownExtended . I think @HMOIndia should direct states to ha…,"A tweet bot, that retweets, #himachal, #himachalPradesh. If you don't want me to retweet, please block this account.","Himachal Pradesh, India"
,,"RT @MeenaDasNarayan: Hydroxychloroquine is founded 100% in kalonji seeds. 
So take Half teaspoon of Kalonji seed with Honey to prevent your…",RTs are not endorsements.,India
,,"@ClayTravis @Outkick Is it any surprise that cases are going down in Tennessee?

https://t.co/0kLaheVvQ4",Master of independent thought and cleats. Not actually Herm.,The Transfer Portal
,,Press Release regarding Corona Virus (COVID-19) https://t.co/kiWuGn4xm8 via @Crunchify,Non-Governmental Organization,"Kralpora, Chadoora - Budgam"
,,"RT @primevibemedia: You guys sef, calm down with the account numbers
Nairamarley Said if you don drag am before send your account and proof…","I enjoy my own company ❤
||Mechanical Engineer||iCreate contents
Callmechristian@yahoo.com
||DM for Adverts, Promotions & Campaigns
⚡POWERED BY GRACE
||BRE✊💯","Port Harcourt, Nigeria"
,,"RT @jiyunaJP: Ok, that's ENOUGH! I need this Corona nonsense to be over so ya'll can get back to work/school and get away from Photoshop.…","Chun scrub and generally friendly person. PSN/CFN/Steam:theshelfables.
https://t.co/LHlxbgDHts","Tennessee, USA"
,,Indian museum unveils 'Corona Car' shaped like coronavirus https://t.co/xCWKT8nfGo,"Precious Father, why have you given me this desire to wrestle and then made me such a stinky warrior? - Nacho Libre","Muncie, IN"
,,"RT @srivatsayb: Why is the Media not questioning BJP about utter mismanagement in Madhya Pradesh?

🔸 Operation Kamala during Corona crisis…",Nehruvian. Congresswoman. Rahul Gandhi 🇮🇳🤚#LivetheLifeYouLove #JaiCongress @CongressTask|@UWCforYouth,
,,corona please be over i want mala hotpot and auntie anne’s,,she/her
,,"RT @srivatsayb: Why is the Media not questioning BJP about utter mismanagement in Madhya Pradesh?

🔸 Operation Kamala during Corona crisis…","भार्गव च्यावन अप्नवान और्व जामदग्न्य इति प्रवरान्वित:
जमदग्नि गोत्रोत्पन्नोहं। ऋग्वेदस्य आश्वलायन: सूत्र:, शाकल: शाखाध्यायि:। #ब्राह्मण:। मध्वमतानुयायि:।",वेणुग्राम:
handmade waistbag fannypack coronavirusfashion,,Corona fashion #handmade  #waistbag #fannypack #coronavirusfashion https://t.co/Poj5jinbpf,,"Belgrade, Republic of Serbia"
