hashtags,place,text,user_description,user_location
Mirzapur2,,"RT @Bollyhungama: .@alifazal9 reunites with @battatawada, @HarshitaGaur12 and team of #Mirzapur2 for dubbing post lockdown

https://t.co/Pi…",my sweet nature,
,,RT @LSW1261267251: Boris takes STUNNING swipe at his OWN advisors as he throws SAGE under the bus in grilling. Boris back peddling and blam…,Made in West Norwood. Naples to Calais Non-Stop.1200Miles in 24HRS.Back in 1978 #Syria @britainfree #STOP5G https://t.co/tzmJpkPGV3 #WWG1WGA,Planet Earth
,,"RT @NFL_Memes: ""Coronavirus won't last long""

Coronavirus: https://t.co/XsW6oCogVr",,
,,"10) We are in the middle of a pandemic that is affecting every single person in this country. It would be great to have politicians, and policies, that work to protect the PEOPLE of this country.",,
AbuseofPower,,"RT @rgoodlaw: Even a quarter of Republicans (24%) say that President Trump's commutation of Roger Stone's sentence was an #AbuseofPower.

h…","mother, grandma, great grandma, college graduate, liberal living in overwhelming conservative state.",
,,"RT @alyssaweeee: TWITTER, DO YOUR THING ‼️

This is Kuya Bon — a known magtataho to UP Diliman students and athletes, especially those from…",for sj wayv #ten #so10 | she/her,@cb97ten • was hyuktens
,,"RT @DC_Draino: EXCLUSIVE

Trump being criminally investigated for his COVID policies that killed over *32,000* ppl in a single state

Nearl…","God, family, country. criminal justice. psychology. politics. small towns. #KeepTexasRed #BackTheBlue 1A 2A #MAGA🇺🇲 #KAG🦅 #FightBack #ACB⚖️ Cue🔔 🏳️‍🌈🐘","Las Vegas, NV 🌸🗡️#NotMyGovernor"
,,First visit to @DenbighCastl  with @pauljhoyte well organised hand sanitiser and sign in sheet at entrance. Table service and social distancing all observed. A lovely glass of @ossettbrewery Silver King Out out! 🍻🍻 https://t.co/CWhE3phOzv,The me bit of me. Scottish & honoroaryscouser. Like travelling good food wine and beer in no particular order.,
,,"RT @Reuters: The total number of coronavirus cases reported in the U.S. passed 4 million, another grim milestone that highlighted a rapid a…",I can see your future,
,"Missouri City, TX",@cooltuco @funder Agree.   We need an update from Dr Fauci on the Coronavirus and plans to get the Pandemic under control.  We certainly don’t need Trump to tell us when to open the schools!  You see what happened when the Governors listened to him and opened up early!  Save our children!!,,
,,"RT @Justcdp: Hey @latimes, the deaths of folks in MY COMMUNITY—our parents, aunties, cousins and titos—are not “little noticed.”
Their live…",StageIII Endometrial cancer survivor/ECANA Ambassador/ Endometrial Cancer Action Network for African Americans/Patient Advocate/*Opinions are my own,
,,"RT @RepFrankLucas: Proud to have @JerryMoran &amp; @SenatorLankford
introduce the Senate companion to my bill- the RAMP-UP Act.

During COVID-1…","Follower of Christ, husband to Cindy, father of two daughters serving the state of Oklahoma in the United States Senate.","Oklahoma and Washington, DC"
,,RT @AlterNet: The U.S. is falling behind on COVID-19 testing again — and the effects are disastrous https://t.co/ldcA2gumMa,Widowed father of 3 living in Co Armagh Ireland🇮🇪🇪🇺,Co Armagh
,,RT @almostjessesq: This is EXACTLY what the Richmond City Jail asked of my best friend to clean in the jail. Just gloves and a mask! So we’…,black lives matter,"Richmond, VA"
,,RT @JohnsHopkinsEPI: Starting soon! https://t.co/rkglnEI9nM,Health Professions Librarian. Opinions are my own. #ExpertSearching #EvidenceBasedMedicine #Bibliometrics #SoMe #UX #LibraryTwitter #medlibs #BlackLivesMatter,"Baltimore, MD"
,,"RT @abynabyn: Walmart on Story/Lucretia in San Jose has 8 possible cases of Covid. Source is my dad who works there,",bitches ain’t shit and they ain’t sayin nothin,E$$J
,,"@unclehover @ClassOfNukem @leefoggy @OccamsChainsaw0 @sainsburys @John64Sloan ""Involving Covid"". And then ask yourself, what's the one thing they've been searching for in every single death since March. There's an old saying... what you aim for determines what you see.","Believe in a small state and individual responsibility. Pro-Britain, anti-BBC. #KBF","Shoreham-by-Sea, England"
CongressAgainstRamMandir,,"RT @chembolly: ANYTHING TO STOP A HINDU TEMPLE IN THE BIRTHPLACE OF SRI RAM 😡 #CongressAgainstRamMandir ...
AS PER Faucci ...Coronavirus is…",,
Covid19,,RT @rojimjohn: BJP Govt has failed in protecting our borders and combating #Covid19. Paid PR work can not save the country from disasters.…,Self-Employed,"Ahmedabad, Gujarat, India"
,,RT @tyleroakley: hi @jamescharles @NikitaDragun @tanamongeau @larrayxo @charlidamelio @dixiedamelio &amp; any others who have been partying in…,"zoom zoom zoom, you make my heart go boom boom boom",unc asheville
,,"RT @SadieTNResist: July 23rd

💥 52,000,000 unemployed 
💥 4,169,991 cases of covid-19
💥 147,333 deaths of COVID-19

Trump and the Republican…",Politics News Politics Politics Politics News,"Hazlet, NJ"
,,"RT @Napolous: My Dad died from Covid tonight. Hold your loved ones dear, and do all you can to make sure everyone else can hold their loved…",,California
,,"RT @DrEricDing: ⚠️Huge: Masks LOWER SEVERITY of COVID too! Masks definitely reduce transmission, but scientist now think that MASKS CAN ALS…","”Recall the face of the poorest and weakest man you have seen, and ask yourself if this step you contemplate is going to be any use to him.” Mahatma Gandhi",
,,RT @JeffPassan: This is Johan Maya. He was a scout with the Diamondbacks. He had three kids and his wife is pregnant. He died Thursday of C…,,
,,"RT @NatureNews: Advances in technology are accelerating the search for drugs to arm the immune system against SARS-CoV-2. Plus, China’s mis…",,"Espírito Santo, Brasil"
Covid19,,"""Coronavirus shreds the engine maker business model - @TheAirCurrent"" https://t.co/NMGjewrBNI 

###

#Covid19 has upended the lucrative aftermarket sales and support business models key to the financial viability of the world's leading jet engine manufacturers.","Some dude with an unnatural obsession for things that fly, also interested in economics, geopolitics, and #RedBlue, #Boeing, space, World Peace and Pulp Fiction","011, +27"
,,Hutton Gibson 101 living example of going to @Stemcellspanama encouraged me to go in 2018 treat WNV neuroinvasive 2012. After could walk a mile 20 minutes faster   Now 84 sharing Atkinson Artificial Mind to understand Complexity Covid-19 @danielalamasmd @DennisBonillaIT @zev_dr https://t.co/n4e1cXm60N,3D Pattern Recognition User Interface as a conceptual framework on https://t.co/LnMmwQjQns CharliesConceptualCube,"Cambridge, Massachusetts"
,,RT @eahcalanait: My sister and I lost our only family earlier this week to Covid-19. We’ve started a go fund raiser to help us financially…,"No, this is Patrick","Houston, TX"
,,RT @RealOmarNavarro: Gavin Newsom why are you flying in illegals to have them treated for COVID?,100% for Trump2020 #MAGA CONSERVATIVE #PATRIOT BuildTheWall DrainTheSwamp USA #Veterans Catholic SaveOurChildren,United States
,,"RT @brianschatz: McConnell has scheduled nothing in the coming week on COVID - just votes on a Judge for the Western District of Louisiana,…","Portland, Oregon based technology/data/applications engineer and budding entrepreneur. Check out https://t.co/Pv77iOXkVq for more info.","Portland, OR"
,,RT @donwinslow: You can't be pro-life and advocate kids going back to school in a pandemic,no DMs please,
,,"RT @GunnelsWarren: The GOP COVID-19 bill won't help:

- 92M who are uninsured/under-insured
- 28M who face eviction
- 26M who don't have en…",Private Coach/Consultant,"Phoenix, AZ"
,,"@diannePNW May be a readily available cure. Worth trying.
https://t.co/zWMPP0r2d0 
A guide for clinical trial: Vitamin D + Quercetin + Estradiol alter expression of 244 of 332 (73%) SARS-CoV-2 targets in human cells, thus interfering with functions of 26 of 27 (96%) SARS-CoV-2 proteins.",Research scientist,"La Jolla Village, San Diego"
,,COVID didn’t stop me from getting this degree 🦠🤧 https://t.co/5Zh9rLA9nd,,"Ocala,fl"
realty realestate property housing stressfund SWAMIH coronavirus covid19,,RT @RealtynInfra: #realty #realestate #property #housing #stressfund #SWAMIH #coronavirus #covid19 @FightForRERAInd SWAMIH approves 81 proj…,,"Jamshedpur, India"
,,"RT @WayneDupreeShow: Americans demand to know why Dr. Fauci doesn't have to social distance or wear a mask after damning photo emerges 

ht…",Gatherer of Wool.,"Pretoria, South Africa"
,,"RT @kazweida: Send kids to school! Except mine. Mine stays home. 

Ah, the life of the 1%.","she/her. Archivist, wife, mother of two...pissed off feminist. Drinker of red wine. Waiting for zombies.","Pasadena, California"
,,"RT @reallykazcooke: To male politicians telling women to have more children – proper pay, protected work in a crisis, equal maternal care e…",Farmer. Vegetable grower. Trade union member. Social democrat. Animal lover. Proud father of two daughters. Former journalist and newspaperman.,"Country Vic & Armidale, NSW"
,,RT @MobilePunch: COVID-19: Lai Mohammed orders NBC to stop BBNaija – Report https://t.co/Cds1xHjP0F,"GOD 1st,make this money and don't stop !! #TeamAFC #Arsenal #KWC #virgo #Engineer #27August☆ #Delta #ISOKO",KWC mansion
,,Oh it's to spread awareness on Covid19 😅😅 https://t.co/45WeUuvNLC,stream plz 😔💕,Namjoon's bonsai 
,,"RT @muftimenk: Almighty. We pray for peace in our hearts. Although we’re not able to carry out the Hajj this year because of the pandemic,…",,ChiTown
,,"RT @ProjectLincoln: Donald Trump's 2020 Platform:

🤡He can drink water with one hand.
🤡He can recite 5 words in a row.
🤡He can walk down a…","International artist extraordinarie.#Resist, #Resistance",
,,"RT @swifferstruggle: the way taylor swift made a magical album in the middle of a pandemic, exploring new sounds and making a whole imagina…",,
,,The @Brewers took social distancing so seriously tonight that they didn’t even touch second base.,Kobe Forever,Chicago
,,"RT @DanielBGreene: COVID can delays movies, shows, and games all it wants, but it can’t stop you from getting to a book on your TBR.","🇭🇺/🇺🇲 Probably 75% of my tweets are about #dnd!
 #ConnorArmy #Critters #Vamily #ScreamingFirehawks Header by @FeroxxyEU","Budapest, Hungary"
,,RT @zackfox: kinda scared to get a corona virus test what if I find out I like getting fucked in the nose,screw peta,
,,"RT @Tinytuneoficial: @fisayosoyombo @HQNigerianArmy This Happens even before the Interstate lockdown.
So lockdown was and is still another…","Your Number one Irresistible, Heart to Heart,Cultural Radio Station","Ikorudu, Nigeria"
,,RT @TonyRomm: oh good https://t.co/GhSPYaqLWt,"#writer #editor #health #travel #Speaker, #coach, https://t.co/tkvSFvwVLb https://t.co/hFJtamACfx","Marina, CA "
,,RT @espn: Anthony Rizzo handing out hand sanitizer at first base 😂 https://t.co/gyJ23ML39O,"God comes first. MHCC. Class of 2023. ""All I see is green lights"" #GoHawks #ripcity #mariners #hondalife","Gresham, OR"
COVID19,,RT @NatlMainStreet: Our latest brief created in collaboration with @AARPLivable focuses on public amenities in this time of #COVID19 respon…,"Affiliated entity of @SavingPlaces, provides insurance solutions for #historic properties and organizations throughout the US.","Baltimore, MD"
,,"RT @AndrewMwenda: This kid is talented! I love this video, watch it. If u don’t have data, send me your mobile money number I will send you…","Journalism, Art, Sport, Talent, Youth, Leadership, Human Rights & TVET Crusader. Engineering-Student. Die_hard fan 001 @Shabanafckenya & @ChelseaFC. God Above!",
COVID19 coronavirus,,If you need a visual representation on how Trump fucked up #COVID19 #coronavirus https://t.co/iDohRd7am0,Part-Time Revolutionary 🌹🏴,
CauveryCalling,,"RT @SadhguruJV: Working with farmers, goverment officials &amp; the community,  #CauveryCalling team is witnessing a growing groundswell for ri…",,
,,"RT @TIME: “A common misconception is that young people with COVID-19 don’t die and therefore college re-openings pose little risk,” writes…",Asia tourism analyst & speaker. Author of The New Chinese Traveler. Producer of Asia Travel Re:Set & Co-Host of The South East Asia Travel Show,Kuala Lumpur
,,RT @smc429: @realDonaldTrump AT LEAST HE WOULDN'T BLOCK THE CDC AND FIRE WHO DURING A PANDEMIC SO THAT NOBODY COULD FIND OUT THE ACTUAL PLA…,"Yeah, I know. #RESIST","Upper Darby, Pa."
,,"RT @ssparishattu: First Superstar team to start shooting during this Pandemic situation.🎬

We love you @KicchaSudeep Anna for being an supp…","ಕನ್ನಡಿಗ, ಭಕ್ತನು ಅಲ್ಲ, ಗುಲಾಮನು ಅಲ್ಲ. ಭಾರತೀಯ",gadag 
,,RT @RedState: The CDC director says lockdown suicides and drug addictions are killing way more than C-19 while Fauci yucks it up breaking t…,"🔸Nationalist🔸NWO🔸VoterID🔸BenghaziAintGoingAway🔸
🔸1A🔸2A🔸MAGA🔸KAG2020🔸BackTheBlue🔸
🔸WWG1WGA🔸BuildTheWall🔸NoAmnesty🔸
🔸CoronaHoax🔸Parler Gene1216🔸",NW NJ / NE MA
,,"RT @Mrsmaxdewinter: ""The AFGE says hundreds of federal employees have died and tens of thousands have been sickened by coronavirus since th…",,
TraxMan,,RT @TheTraxapparel: How we are stepping into our First Owambe immediately Covid19 is Over and outside is safe for a Turn up. #TraxMan https…,Founder FOLAFEM FABRICS...I Love God|#Mother to a cute Boy#| #TeamJesus#.|#TeamLeo# |Holla @ me for quality Male/female fabrics..,"Lagos,Nigeria"
RGV,,"RT @chadloder: Please spread the word and follow @TXCivilRights.

The #RGV area of Texas is overrun with COVID. These DHS black sites are s…",(he/him) Just a software engineering leader with my own opinions. RT==👁️ 💙!=👍🏻 #BlackLivesMatter #BlackTransLivesMatter 🏳️‍🌈🏳️‍⚧️🇺🇸🕊️⚖️,"Watertown, Massachusetts"
