hashtags,place,text,user_description,user_location
,,"RT @nowthisnews: Exactly 4 years ago today, Pres. Trump mocked Hillary Clinton’s pneumonia — he has now contracted COVID-19, a virus he has…",COMPASSION is key: Be it Animal or ManKind,HOUSTON
,,RT @People4Bernie: Reminder that Donald Trump is the single biggest source for COVID-19 misinformation. https://t.co/PtNrcHqeOO,no music on a dead planet🌍 andyfromhappyland&furryfriendshttps://soundcloud.app.goo.gl/xibUfSQ4NrsCzz9s8,"Hovedstaden, Danmark"
,,RT @JennaEllisEsq: Gross. https://t.co/vStO9XYlo6,"“Never fear to deliberately walk through dark places,
for that is how you reach the light on the other side.” 
 Vernon Howard",
,,"Don't accept to be tested like this.
Never. https://t.co/eDv0KRk0N5",∆  Numbers Are Vibrations  ∆,Europe
BuatKeputusanCerdas IntelxBlibli,,"@bliblidotcom 📌Laptop Dell 3494 cocok untuk
🏡Work From Home 
🏠School From Home
✔📈10th Generation Intel® Core™ i5-1035G1/ 4GB/ HDD 1 TB
✔📲Terinstal Dell Mobile Connect
✔📥Upgradable Storage
💻specs lengkap 💳harga Ceki🔎 https://t.co/TA8JsMcFDm

#BuatKeputusanCerdas #IntelxBlibli
5.939","Dan tidak satupun makhluk bergerak (bernyawa) di bumi melainkan semuanya dijamin Allah Rezekinya (Qs, Hud ; 6)","Tebet, Indonesia"
,,RT @ShahidForChange: The president’s diagnosis should force a national reckoning—and not just about the pandemic.👇🏽,I write fiction and paint.,L.A. 
,,"RT @nuuraimuni: Did you know that Health Minister of New Zealand, Poland, Czech, Pakistan, Brazil resigned from their position after critic…",华利斯 22,
,,"RT @CassyWearsHeels: Liberals think President Trump is lying about having the coronavirus to get out of the next debate.

After the last de…","#Conservative, #Virginian, #ProudFatherOf4, #ChiefExecutive, #4Trump, #MAGA, #KAG2020, Sport #Capitals, #Nationals. I follow the best.",
,,RT @kylegriffin1: At least 11 positive coronavirus tests can be traced to organizers of this week's presidential debate in Cleveland. https…,Submariners are among the most highly trained Navy service members #BlackLivesMatter #LGBTQRights #VetsAgainstTrump #SteelersNation #Resist #VoteBlue #KHive,Connecticut 
,,RT @Brash_1: .@realDonaldTrump is the most tested person on the planet. Every single person who comes into close contact with him is tested…,Huge Animal Lover.  Pro-2A #MAGA #KAG2020 #DelilahRIP🐾 I'm on Parler: ResidentofFL 🇺🇸,"Florida, USA"
,,RT @bellakhann: Second lockdown be like 😂 : https://t.co/W9yEaRd0jM,i love food and 방탄소년단 💜,석지니's heart 💕
,,Donald Trump has Covid🤣🤣🤣,,
,,RT @ForrestBrung: There’s more cases of Covid in the White House than in all of New Zealand,"Defender Entertainment, Universal Pictures","Los Angeles, California"
,,"RT @JoshSchwerin: Joe Biden will handle this with empathy, unlike how Trump would if the situation was reversed. 

That doesn’t mean it’s w…","Introducing Junk Food: a pop culture newsletter to get our minds off of the mess in the White House. Totally free, no ads, no selling your email, just fun.","Seattle, WA"
,,"RT @2020predicts: blackpink - the album, track 1, 0:40 seconds",,
,,"But, but, but .... it's a hoax,  right? https://t.co/T6lWFIFlf3","Mom, dog lover, gardener, traveler, reader, photographer, foodie, and part-time Aruban. Blocking all Magats. Cheers!","Niagara Falls, Ontario"
,,"RT @keithboykin: Tested Positive for Coronavirus
1. Donald Trump
2. Melania Trump
3. Hope Hicks
4. Kellyanne Conway
5. Thom Tillis
6. Mike…","Grandfather, Father, Husband , Christian, universal healthcare, pro union, pro labor ,No direct messaging =🚫We need a leader not a divider.🌊🌊🌊🌊🌊","Oklahoma, USA"
,,RT @jaketapper: Trump campaign manager tests positive for Covid-19 - POLITICO https://t.co/vS8UcyoxPs,Biochemist. Blogger. Bad bitch. Macaroni in the pot. falling on the sky.,"Cinco Ranch, Texas"
,,RT @neeratanden: Trump didn’t protect himself from the virus. He didn’t wear a mask. Didn’t take basic precautions. How’s he supposed to pr…,"world traveller, serial hugger, voracious reader, aesthete who loves to chat",Bedford
,,"RT @Mikel_Jollett: NOW THAT THE PRESIDENT HAS IT, it's called the ""coronavirus"" not the ""China-virus.""

NOW THAT THE PRESIDENT HAS IT, it's…",,
,,"President Trump's campaign manager, Bill Stepien, has tested positive for COVID-19, according to Politico report. https://t.co/1fhrh4VJQO","#MSNBC2020: The place for in-depth analysis, political commentary and diverse perspectives. Home of @MSNBCDaily.",
,,"RT @travisakers: “Secret Service agents expressed their anger and frustration to colleagues and friends Friday, saying that the president’s…",artist and teacher love wide open spaces and dense cities,
,,"RT @DineshDSouza: The Democratic South cheered when one of their own, Congressman Preston Brooks thrashed Republican Senator Charles Sumner…",Proud member of the American Resurgence. Liberalism is an infectious disease and should be treated as such. Taxation is THEFT. Shrink the government. D&C 6:36,Behind enemy lines
,,"RT @realDonaldTrump: Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We…",,
,,"RT @realDonaldTrump: Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We…",Digital Marketing Specialist @Accenture l Stock Market Analyst I Social Media Passionate,Mumbai/Jabalpur
,,RT @lemonyonce: HERMAIN CAIN D WORDED FROM CORONA AND HES WAS THE SAME AGE AS TRUMP RN https://t.co/lOrMH403kR,#BLM 🎟aries | 22 | she~her | stfu im waiting for BE by BTS to drop 🎟 HEADER: @bangtan_Iayouts,BTS | LOONA | RED VELVET 
,,"RT @nicoletan19: 1. Why didn’t Sabah go on lockdown earlier? 
2. That minister that went to turkey. What’s up ? 
3. Why proceed with the el…",Love my life,
,,"Three Minnesota Republicans fly Delta home from D.C. after COVID-19 exposure, in violation of Delta policy. https://t.co/Qdlh3ZxTaT",Keeping my eyes on Minnesota and our nation. #MN03 @IndivisibleMN03 #Resist #TheResistance #FBR 🌊 #L4GG #LawyersResist @FriendsBWCAW @MiningTruth #BLM ⚖️🇺🇸🗽,"Minnesota, USA"
,,RT @kakape: This 👇Will be important to piece together a clearer timeline as fast as possible. The president of the US is now the focal poin…,"it's a marathon, not a sprint. 🌺🦂",United States
,,"RT @JillDLawrence: Russ Travers, former acting director of the National Counterterrorism Center, with a message to undecided voters: Trump'…",,
,,"RT @nicoletan19: 1. Why didn’t Sabah go on lockdown earlier? 
2. That minister that went to turkey. What’s up ? 
3. Why proceed with the el…",✌🏻😗 she/her  19,
,,"OK, what if trump just pretend to have it, emerges from quarantine in 2 weeks, claims it really was just like a flu, no biggie.... Hisbase really thinks he's superman then. 
But in the meantime....","Cannot stand injustice! Black Woman, Feminist, Vegan and Proud! #FBR #DUMPTRUMP🌊🏄🏾 #FUCKTRUMP #VOTEBLUE",Europe!
,,"@realDonaldTrump @FLOTUS Just be under quarantine to fulfill the Covid-19 protocol however you already cured and recovered in the name of Jesus, my almighty God is always with you",,
learning,,"We've launched our virtual school to help make sure no-one is left behind if they can't attend, because of Covid19 or for other reasons. All the latest #learning resources for students will be uploaded to our digital platform: https://t.co/qRXimvREE5 https://t.co/mo5n0ovAih","A 14-19 academy in North West Leicestershire with state boarding facility. Committed to excellent outcomes, resources and opportunities for all.","Ashby-de-la-Zouch, Leics"
,,"@joncoopertweets @realDonaldTrump Gave up caring about anyone who sees the numbers, hears the doctors and doesn't distance or wear a mask.","""Never regret anything that made you smile""",United States
,,"RT @realDonaldTrump: Hope Hicks, who has been working so hard without even taking a small break, has just tested positive for Covid 19. Ter…",how do I use ?,
,,"RT @The_Queen_Beez: Trump tested positive for COVID. Now, is this news: 

(A) real???
(B) a ploy to get out of the debate
(C) a ploy so tha…","I do not argue for free. | Bowie State Alumna🖤💛 | JD Candidate 👩🏾‍⚖️| PG, County Murrrrland 🔁 HTX","Houston, TX"
,,What a piece of human garbage. https://t.co/JnPG0QiGh9,"Into the abyss I fall, the eyes of Horus. Love dogs, especially dachshunds and bassets. Oh yeah, UP THE IRONS!!!","Chicago, IL"
,,"RT @SchneiderCNN: JUST IN: Amy Coney Barrett was diagnosed with coronavirus this summer, a source tells me and my colleagues @KristenhCNN @…",PHD student - Doctor of Management and Organizational Leadership. Working on first 2 chapters of my dissertation. Wish me luck😀.,
TrumpHasCovid,,Vladimir Putin speaks out after Donald Trump and Melania test positive for coronavirus #TrumpHasCovid https://t.co/Febz363dna,"Your Official Daily Star Twitter Page!
Follow @StarBreaksNews to be the first to know about #BreakingNews",London
,,RT @oxminaox: TRUMP TESTED POSITIVE FOR COVID DAYS AFTER MAKING FUN OF BIDEN FOR WEARING “THE BIGGEST MASK HES EVER SEEN” OMFG!!!!,Hi. I don’t be on my socials. But peace. love. and happiness to everyone on here.,
,,"RT @mehdirhasan: To those of you demanding no one criticize or say anything insensitive about Trump today, just posting this for no reason…",okay 3 2 1 lets jam,in someones head rent free
,,RT @BorisJohnson: My best wishes to President Trump and the First Lady. Hope they both have a speedy recovery from coronavirus.,"MRICS, proud father of JDK, MUFC ST Holder (SAFStand), lover of - Only Fools, Boddies, Holidays, Bromley FC, good food & wine, good times & of course the wife🤣",
,,RT @Sifill_LDF: This.,,
,,"RT @everywhereist: Just FYI, the President going into quarantine means that he is willing to take Covid seriously, but only if he's the one…","#BlackLivesMatter ACAB

He/Him

https://t.co/jH8kUO4iPN","Helix Pinnacle, Shadowmoor"
,,RT @davidharsanyi: His job isn't any riskier than that of a supermarket clerk or accountant or truck driver. https://t.co/PltCQKIp6Q,,
,,"Lol nothing go happen am 
He’ll be back solid proper https://t.co/Vs7fTGat7q","I reach a certain point notin need me, God’s been good. #cci",Ghana
,,"RT @SireedaMiller: @ElieNYC What does civility even look like at this point to Republicans? They still haven’t signed the CARES act, they a…","Tweets, FB posts & marches mean nothing if you don’t VOTE. Vote in EVERY election. Dogs should rule the world.",
,,"RT @natashakorecki: Some clear anger over Trump’s upcoming visit to Wisconsin, designated a Covid red zone:
“He ought to cancel his trip. B…",,"Spokane Valley, WA"
,,"RT @MakkkTruck: Nicki gave birth, 69 is in the hospital, trump got corona... october coming to outsell all the other months purr  https://t…",💃🏻 🇫🇷/🇩🇿 #BlackLivesMatter      IPAG Business School,"Ile-de-France, France"
,,RT @iamcardib: “BET YOU WANNA” wear a mask now 😩😩😩,'𝑩𝒆𝒔𝒕 𝒘𝒉𝒆𝒏 𝒊𝒕'𝒔 𝒕𝒉𝒆 𝒇𝒐𝒖𝒓 𝒐𝒇 𝒖𝒔',OT4
,,RT @tyleroakley: “it is what it is”,eng/esp | #BTS & #CORPSE: lmao you think my success is your failure? | 18,bts + txt + corpse | she/they
,,"RT @heyitsnf: Hari ni nak share the ultimate thread of apps for students during online class seasons, and life generally. Hope everyone's d…",B19➡️LAKERS➡️AYTR➡️KMPk ➡️UM,
,,"The journal Biological Conservation has a call for papers for a special issue on COVID-19 and conservation - 

https://t.co/a9s6YVbx6Q

Very cool opportunity!","Earth 🌎 Doctor. Environmental Governance Fellow @ConservationOrg striving to protect nature in the long term. #PADDD #teamcounterfactual she/her, views mine",Piscataway / Nacotchtank land
,,"RT @beckieavery4: Chris Wallace is done playing games and the truth is coming out 

Chris Wallace Tells Fox Viewers Not to Listen to Trump…",🌊🇺🇸Voting ALL BLUE 2020🇺🇸🌊Ready to vote TRUMP OUT!! 🌊#resist2020 #vote JOE BIDEN AND KAMALA HARRIS PROUD SUPPORTER! #resist #FBR! Eviction day is COMING!,"Florida, USA"
,,RT @Acyn: Williams: The President of the United States has tested positive for COVID-19 https://t.co/yc84ZroLrp,Was called a Nasty Woman & a Skank more than once. Don’t follow if dirty words offend. #TheResistance #IhateTrump Please no DM. I’m too fucking old for you,"Tehachapi, CA"
,,RT @CathyJoeGPT: @JacobHeilbrunn @realDonaldTrump Heck no - tRump's been campaigning for 4 years - that's all he's done - no decision was m…,#the Resistance🇱🇷,Colorado
,,RT @50FirstTates: can’t believe trump tested positive for covid when all he had to do was not get tested and then he simply wouldn’t have it,#IFB,she/her
,,"RT @realDonaldTrump: Tonight, @FLOTUS and I tested positive for COVID-19. We will begin our quarantine and recovery process immediately. We…",Powerful. Patriot. Passionated. Hindu. Jain.,
,,"RT @MaryLTrump: I reserve my sympathy, empathy, and despair for those who are sick and for those who have died because they were misled, li…","🏳️‍🌈Italian, Nurse, Psychology degree, now what? lover of Photography and the great city I live in....",Chicago
,,"RT @StevenBeschloss: Check out Fox News, which has now discovered COVID-19 is a serious virus and masks might actually make a difference.","""God is Love, who abides in Love abides in God."" - 1 John 4:16
Pope Francis Catholic #TeamJoe",
